index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
126,nusatranslation_senti_bew_nusantara_text,0,eng,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.7066666666666667,0.6126172449866132,0.5212431143412344,0.47410096663828005,0.6547773305673268,0.7066666666666667,0.6180702095129955
127,nusatranslation_senti_bew_nusantara_text,1,eng,0.37333333333333335,0.37333333333333335,0.37333333333333335,0.37333333333333335,0.553549743533975,0.529644705024566,0.35651514157522585,0.6544872794059896,0.37333333333333335,0.31368943678911704
128,nusatranslation_senti_bew_nusantara_text,2,eng,0.695,0.695,0.695,0.695,0.5978551821731198,0.5575886899605674,0.5532153843649799,0.6537870469825358,0.695,0.6568272188674946
129,nusatranslation_senti_bhp_nusantara_text,0,eng,0.682,0.682,0.682,0.682,0.5652019844082211,0.5456349206349206,0.5440860215053763,0.6430673281360738,0.682,0.6544172043010752
130,nusatranslation_senti_bhp_nusantara_text,1,eng,0.286,0.286,0.286,0.286,0.4971022891915387,0.4998015873015873,0.23163345687462067,0.5926629962329759,0.286,0.14170383666722625
131,nusatranslation_senti_bhp_nusantara_text,2,eng,0.556,0.556,0.556,0.556,0.5160638579756227,0.5192460317460317,0.5081182643221781,0.6115633280339162,0.556,0.5756437889960295
132,nusatranslation_senti_jav_nusantara_text,0,eng,0.7183333333333334,0.7183333333333334,0.7183333333333334,0.7183333333333334,0.6472613458528952,0.5708131682893465,0.5652994032512518,0.6850135628586334,0.7183333333333334,0.6714774390104488
133,nusatranslation_senti_jav_nusantara_text,1,eng,0.31833333333333336,0.31833333333333336,0.31833333333333336,0.31833333333333336,0.5681292838334908,0.5113364616326244,0.2695885110499293,0.6789005581127348,0.31833333333333336,0.19191127812089193
134,nusatranslation_senti_jav_nusantara_text,2,eng,0.64,0.64,0.64,0.64,0.5788819875776398,0.5838904849978762,0.5804793411971877,0.6525217391304349,0.64,0.645530680685217
135,nusatranslation_senti_mad_nusantara_text,0,eng,0.7091666666666666,0.7091666666666666,0.7091666666666666,0.7091666666666666,0.6235546926131157,0.5378840834673954,0.5100465034658244,0.6643773906656777,0.7091666666666666,0.6386286742125121
136,nusatranslation_senti_mad_nusantara_text,1,eng,0.30583333333333335,0.30583333333333335,0.30583333333333335,0.30583333333333335,0.5226109215017065,0.50248168005057,0.25088524590163935,0.616219425483504,0.30583333333333335,0.16736415300546448
137,nusatranslation_senti_mad_nusantara_text,2,eng,0.6416666666666667,0.6416666666666667,0.6416666666666667,0.6416666666666667,0.5520086918281295,0.5470699786950108,0.5481152201099235,0.6260739753903993,0.6416666666666667,0.632757005089834
138,nusatranslation_senti_mak_nusantara_text,0,eng,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.5494505494505495,0.5256011050499848,0.5098947368421053,0.6188156288156288,0.6766666666666666,0.6275880701754386
139,nusatranslation_senti_mak_nusantara_text,1,eng,0.305,0.305,0.305,0.305,0.5276595744680851,0.5027174731011971,0.2488832316633844,0.6233063829787234,0.305,0.16436590374177432
